ID,Issue_Key,Project_ID,Type,Priority,Status,Resolution,Creation_Date,Estimation_Date,Resolution_Date,Last_Updated,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Assignee_ID
30809,APSTUD-6467,8,Bug,Medium,Closed,Won't Fix,2006-02-07 04:37:30,,2012-07-15 06:26:22,2012-07-15 06:26:22,,,0.0,0.0,3384048.0,5481.0
30810,APSTUD-6466,8,Bug,Low,Resolved,Won't Fix,2006-08-20 19:42:58,,2015-09-10 21:40:48,2015-09-10 21:40:48,,,0.0,0.0,4763637.0,5343.0
30811,APSTUD-6465,8,Bug,Medium,Closed,Invalid,2007-06-24 14:31:41,,2012-07-15 06:26:18,2014-06-02 19:24:22,,,0.0,0.0,2660634.0,5481.0
30812,APSTUD-6464,8,Bug,Medium,Closed,Duplicate,2007-02-15 21:09:03,,2012-07-15 06:26:17,2012-07-15 06:26:17,,,0.0,0.0,2845937.0,5481.0
30813,APSTUD-6463,8,Bug,Critical,Closed,Fixed,2006-02-06 00:17:06,,2012-07-15 06:26:16,2012-07-15 06:26:16,,,0.0,0.0,3385749.0,5481.0
30814,APSTUD-6462,8,Bug,Medium,Closed,Fixed,2007-12-20 01:59:29,,2012-07-15 06:26:15,2014-06-02 19:28:04,,,0.0,0.0,2403566.0,5481.0
30815,APSTUD-6461,8,Bug,Medium,Closed,Fixed,2006-01-27 01:57:44,,2012-07-15 06:26:14,2014-06-02 19:31:45,,,0.0,0.0,3400048.0,5481.0
30816,APSTUD-6460,8,Bug,Medium,Closed,Cannot Reproduce,2006-02-22 02:13:24,,2012-07-15 06:26:14,2014-06-02 19:26:10,,,0.0,0.0,3362592.0,5481.0
30817,APSTUD-6459,8,Bug,Medium,Closed,Won't Fix,2009-11-04 23:31:10,,2012-07-15 06:26:13,2012-07-15 06:26:13,,,0.0,0.0,1415875.0,5481.0
30818,APSTUD-6458,8,Bug,Medium,Closed,Duplicate,2006-10-04 15:57:15,,2012-07-15 06:26:12,2012-07-15 06:26:12,,,0.0,0.0,3039268.0,5481.0
30819,APSTUD-6457,8,Bug,Medium,Closed,Won't Fix,2006-02-07 04:47:14,,2012-07-15 06:26:11,2012-07-15 06:26:12,,,0.0,0.0,3384038.0,5481.0
30820,APSTUD-6456,8,Bug,Medium,Closed,Fixed,2006-02-14 15:43:22,,2012-07-15 06:26:11,2014-06-02 19:26:10,,,0.0,0.0,3373302.0,5481.0
30821,APSTUD-6455,8,Bug,Medium,Closed,Fixed,2006-04-12 15:07:11,,2012-07-15 06:26:11,2012-07-15 06:26:11,,,0.0,0.0,3291319.0,5481.0
30822,APSTUD-6454,8,Bug,Medium,Closed,Fixed,2006-01-08 00:30:13,,2012-07-15 06:26:08,2012-07-15 06:26:08,,,0.0,0.0,3427495.0,5481.0
30823,APSTUD-6453,8,Bug,Medium,Closed,Fixed,2006-01-20 07:10:55,,2012-07-15 06:26:06,2012-07-15 06:26:06,,,0.0,0.0,3409815.0,5481.0
30824,APSTUD-6452,8,Bug,Medium,Closed,Fixed,2006-01-10 23:15:55,,2012-07-15 06:26:04,2012-07-15 06:26:04,,,0.0,0.0,3423250.0,5481.0
30825,APSTUD-6451,8,Bug,Medium,Closed,Fixed,2005-10-05 19:24:35,,2012-07-15 06:26:03,2012-07-15 06:26:03,,,0.0,0.0,3563221.0,5481.0
30826,APSTUD-6450,8,Bug,Medium,Closed,Fixed,2005-12-18 17:06:41,,2012-07-15 06:26:00,2014-06-02 19:27:01,,,0.0,0.0,3456739.0,5481.0
30827,APSTUD-6449,8,Bug,Medium,Closed,Cannot Reproduce,2006-02-23 00:12:33,,2012-07-15 06:25:59,2012-07-15 06:25:59,,,0.0,0.0,3361273.0,5481.0
30828,APSTUD-6448,8,Bug,Medium,Closed,Fixed,2006-01-17 01:58:34,,2012-07-15 06:25:58,2014-06-02 19:31:46,,,0.0,0.0,3414447.0,5481.0
30829,APSTUD-6447,8,Bug,Medium,Closed,Fixed,2006-06-05 19:42:19,,2012-07-15 06:25:57,2012-07-16 07:08:23,,,0.0,0.0,3213283.0,5481.0
30830,APSTUD-6446,8,Bug,Medium,Closed,Fixed,2006-06-05 18:15:21,2006-06-05 18:15:21,2012-07-15 06:25:57,2012-07-16 07:06:25,0.0,,0.0,0.0,3213370.0,5481.0
30831,APSTUD-6445,8,Bug,Medium,Closed,Fixed,2006-09-13 00:32:25,,2012-07-15 06:25:56,2014-06-02 19:24:31,,,0.0,0.0,3070433.0,5481.0
30832,APSTUD-6444,8,Bug,Medium,Closed,Fixed,2006-11-10 16:30:57,,2012-07-15 06:25:56,2012-07-15 06:25:56,,,0.0,0.0,2985894.0,5481.0
30833,APSTUD-6443,8,Bug,Medium,Closed,Duplicate,2008-04-08 22:14:28,,2012-07-15 06:25:55,2012-07-15 06:25:55,,,0.0,0.0,2244011.0,5481.0
30834,APSTUD-6442,8,Bug,Medium,Closed,Fixed,2006-08-23 19:56:44,,2012-07-15 06:25:54,2012-07-15 06:25:55,,,0.0,0.0,3099509.0,5481.0
30835,APSTUD-6441,8,Bug,Medium,Closed,Fixed,2005-12-07 00:15:40,,2012-07-15 06:25:54,2014-06-02 19:27:00,,,0.0,0.0,3473590.0,5481.0
30836,APSTUD-6440,8,Bug,Medium,Closed,Fixed,2005-11-26 01:22:35,,2012-07-15 06:25:53,2014-06-02 19:27:00,,,0.0,0.0,3489363.0,5481.0
30837,APSTUD-6439,8,Bug,Medium,Closed,Fixed,2005-07-26 02:30:05,,2012-07-15 06:25:52,2014-06-02 19:24:47,,,0.0,0.0,3666475.0,5481.0
30838,APSTUD-6438,8,Bug,Medium,Closed,Fixed,2005-11-15 01:00:34,,2012-07-15 06:25:51,2014-06-02 19:24:48,,,0.0,0.0,3505225.0,5481.0
30839,APSTUD-6437,8,Bug,Medium,Closed,Fixed,2006-01-13 21:54:21,,2012-07-15 06:25:50,2014-06-02 19:31:48,,,0.0,0.0,3419011.0,5481.0
30840,APSTUD-6436,8,Bug,Medium,Closed,Fixed,2008-06-25 02:47:33,,2012-07-15 06:25:50,2014-06-02 19:24:36,,,0.0,0.0,2132858.0,5481.0
30841,APSTUD-6435,8,Bug,Medium,Closed,Invalid,2005-12-20 14:13:01,,2012-07-15 06:25:49,2014-06-02 19:27:01,,,0.0,0.0,3454032.0,5481.0
30842,APSTUD-6434,8,Bug,Medium,Closed,Fixed,2009-10-30 06:14:43,,2012-07-15 06:25:49,2012-07-15 06:25:49,,,0.0,0.0,1424111.0,5481.0
30843,APSTUD-6433,8,Bug,Medium,Closed,Won't Fix,2005-09-09 04:56:39,,2012-07-15 06:25:46,2014-06-02 19:24:47,,,0.0,0.0,3601529.0,5481.0
30844,APSTUD-6432,8,Bug,Medium,Closed,Duplicate,2005-11-01 11:00:20,,2012-07-15 06:25:45,2014-06-02 19:28:14,,,0.0,0.0,3524785.0,5481.0
30845,APSTUD-6431,8,Bug,Medium,Closed,Fixed,2005-10-29 19:42:54,,2012-07-15 06:25:44,2014-06-02 19:28:14,,,0.0,0.0,3528642.0,5481.0
30846,APSTUD-6430,8,Bug,Medium,Closed,Duplicate,2005-11-06 13:56:35,,2012-07-15 06:25:44,2014-06-02 19:24:47,,,0.0,0.0,3517409.0,5481.0
30847,APSTUD-6429,8,Bug,Medium,Closed,Fixed,2006-06-20 11:39:55,,2012-07-15 06:25:43,2012-07-15 06:25:43,,,0.0,0.0,3192165.0,5481.0
30848,APSTUD-6428,8,Bug,Medium,Closed,Fixed,2005-11-01 20:14:18,,2012-07-15 06:25:41,2014-06-02 19:28:14,,,0.0,0.0,3524231.0,5481.0
30849,APSTUD-6427,8,Bug,Medium,Closed,Invalid,2005-10-26 22:05:36,,2012-07-15 06:25:41,2014-06-02 19:28:14,,,0.0,0.0,3532820.0,5481.0
30850,APSTUD-6426,8,Bug,Medium,Closed,Fixed,2006-06-18 14:14:16,,2012-07-15 06:25:40,2012-07-15 06:25:40,,,0.0,0.0,3194891.0,5481.0
30851,APSTUD-6425,8,Bug,Medium,Closed,Fixed,2006-04-02 22:27:21,,2012-07-15 06:25:39,2012-07-15 06:25:39,,,0.0,0.0,3305278.0,5481.0
30852,APSTUD-6424,8,Bug,Medium,Closed,Fixed,2006-05-31 22:54:56,,2012-07-15 06:25:37,2012-07-15 06:25:38,,,0.0,0.0,3220290.0,5481.0
30853,APSTUD-6423,8,Bug,Medium,Closed,Fixed,2006-09-13 17:22:46,,2012-07-15 06:25:37,2012-07-15 06:25:37,,,0.0,0.0,3069422.0,5481.0
30854,APSTUD-6422,8,Bug,Medium,Closed,Fixed,2006-03-08 20:02:55,,2012-07-15 06:25:36,2014-06-02 19:27:14,,,0.0,0.0,3341362.0,5481.0
30855,APSTUD-6421,8,Bug,Medium,Closed,Won't Fix,2005-12-09 05:28:38,,2012-07-15 06:25:34,2014-06-02 19:27:01,,,0.0,0.0,3470396.0,5481.0
30856,APSTUD-6420,8,Bug,Medium,Closed,Fixed,2005-09-27 22:09:32,,2012-07-15 06:25:34,2014-06-02 19:25:55,,,0.0,0.0,3574576.0,5481.0
30857,APSTUD-6419,8,Bug,Medium,Closed,Won't Fix,2008-07-06 10:48:19,,2012-07-15 06:25:33,2012-07-15 06:25:33,,,0.0,0.0,2116537.0,5481.0
30858,APSTUD-6418,8,Bug,Medium,Closed,Fixed,2008-01-16 21:59:22,,2012-07-15 06:25:32,2012-07-15 06:25:32,,,0.0,0.0,2363486.0,5481.0
30859,APSTUD-6417,8,Bug,Medium,Closed,Fixed,2006-02-18 00:42:03,,2012-07-15 06:25:31,2012-07-15 06:25:31,,,0.0,0.0,3368443.0,5481.0
30860,APSTUD-6416,8,Bug,Medium,Closed,Cannot Reproduce,2009-04-23 02:32:59,,2012-07-15 06:25:31,2012-07-15 06:25:31,,,0.0,0.0,1697992.0,5481.0
30861,APSTUD-6415,8,Bug,Medium,Closed,Fixed,2005-11-21 15:38:09,,2012-07-15 06:25:30,2012-07-15 06:25:30,,,0.0,0.0,3495707.0,5481.0
30862,APSTUD-6414,8,Bug,Medium,Closed,Fixed,2005-09-08 12:31:34,,2012-07-15 06:25:29,2014-06-02 19:25:49,,,0.0,0.0,3602513.0,5481.0
30863,APSTUD-6413,8,Bug,Medium,Closed,Fixed,2005-09-27 01:52:24,,2012-07-15 06:25:29,2014-06-02 19:25:54,,,0.0,0.0,3575793.0,5481.0
30864,APSTUD-6412,8,Bug,Medium,Closed,Fixed,2005-09-26 17:19:24,,2012-07-15 06:25:28,2014-06-02 19:25:54,,,0.0,0.0,3576306.0,5481.0
30865,APSTUD-6411,8,Bug,Medium,Closed,Cannot Reproduce,2007-03-21 02:13:27,,2012-07-15 06:25:28,2014-06-02 19:30:51,,,0.0,0.0,2798112.0,5481.0
30866,APSTUD-6410,8,Bug,Medium,Closed,Won't Fix,2006-06-26 02:59:55,,2012-07-15 06:25:27,2012-07-15 06:25:27,,,0.0,0.0,3184045.0,5481.0
30867,APSTUD-6409,8,Bug,Medium,Closed,Fixed,2005-09-14 09:37:50,,2012-07-15 06:25:26,2014-06-02 19:25:49,,,0.0,0.0,3594047.0,5481.0
30868,APSTUD-6408,8,Bug,Medium,Closed,Fixed,2006-02-15 03:24:15,,2012-07-15 06:25:26,2014-06-02 19:26:10,,,0.0,0.0,3372601.0,5481.0
30869,APSTUD-6407,8,Bug,Medium,Closed,Fixed,2005-09-10 06:37:02,,2012-07-15 06:25:25,2014-06-02 19:25:50,,,0.0,0.0,3599988.0,5481.0
30870,APSTUD-6406,8,Bug,Medium,Closed,Invalid,2005-09-11 09:51:58,,2012-07-15 06:25:25,2014-06-02 19:25:50,,,0.0,0.0,3598353.0,5481.0
30871,APSTUD-6405,8,Bug,Medium,Closed,Invalid,2005-10-04 04:54:34,,2012-07-15 06:25:24,2014-06-02 19:25:55,,,0.0,0.0,3565530.0,5481.0
30872,APSTUD-6404,8,Bug,Medium,Closed,Won't Fix,2005-09-20 09:53:51,,2012-07-15 06:25:23,2014-06-02 19:25:50,,,0.0,0.0,3585391.0,5481.0
30873,APSTUD-6403,8,Bug,Medium,Closed,Fixed,2005-09-19 09:11:00,,2012-07-15 06:25:22,2014-06-02 19:25:50,,,0.0,0.0,3586874.0,5481.0
30874,APSTUD-6402,8,Bug,Medium,Closed,Invalid,2005-09-07 16:35:17,,2012-07-15 06:25:22,2014-06-02 19:25:07,,,0.0,0.0,3603710.0,5481.0
30875,APSTUD-6401,8,Bug,Medium,Closed,Invalid,2005-09-01 01:05:23,,2012-07-15 06:25:21,2014-06-02 19:25:14,,,0.0,0.0,3613279.0,5481.0
30876,APSTUD-6400,8,Bug,Medium,Closed,Fixed,2005-08-15 23:19:03,,2012-07-15 06:25:20,2014-06-02 19:25:07,,,0.0,0.0,3636426.0,5481.0
30877,APSTUD-6399,8,Bug,Low,Resolved,Won't Fix,2005-08-31 04:00:55,,2015-09-10 21:40:29,2015-09-10 21:40:29,,,0.0,0.0,5274339.0,5343.0
30878,APSTUD-6398,8,Bug,Medium,Closed,Fixed,2005-08-30 00:16:12,,2012-07-15 06:25:17,2014-06-02 19:25:06,,,0.0,0.0,3616209.0,5481.0
30879,APSTUD-6397,8,Bug,Medium,Closed,Won't Fix,2005-08-29 22:35:59,,2012-07-15 06:25:16,2014-06-02 19:25:05,,,0.0,0.0,3616309.0,5481.0
30880,APSTUD-6396,8,Bug,Medium,Closed,Fixed,2005-08-29 21:39:06,,2012-07-15 06:25:16,2014-06-02 19:25:06,,,0.0,0.0,3616366.0,5481.0
30881,APSTUD-6395,8,Bug,Medium,Closed,Fixed,2005-08-21 00:47:00,,2012-07-15 06:25:15,2014-06-02 19:24:53,,,0.0,0.0,3629138.0,5481.0
30882,APSTUD-6394,8,Bug,Critical,Closed,Fixed,2009-03-30 18:14:17,,2012-07-15 06:25:14,2014-06-02 19:30:43,,,0.0,0.0,1731610.0,5481.0
30883,APSTUD-6393,8,Bug,Medium,Closed,Fixed,2005-08-01 23:35:11,,2012-07-15 06:25:13,2014-06-02 19:25:06,,,0.0,0.0,3656570.0,5481.0
30884,APSTUD-6392,8,Bug,Medium,Closed,Cannot Reproduce,2007-01-25 23:26:42,,2012-07-15 06:25:11,2014-06-02 19:29:18,,,0.0,0.0,2876038.0,5481.0
30885,APSTUD-6391,8,Bug,Medium,Closed,Fixed,2005-08-23 05:26:18,,2012-07-15 06:25:10,2014-06-02 19:24:53,,,0.0,0.0,3625978.0,5481.0
30886,APSTUD-6390,8,Bug,Medium,Closed,Fixed,2005-08-19 21:33:39,,2012-07-15 06:25:09,2014-06-02 19:24:53,,,0.0,0.0,3630771.0,5481.0
30887,APSTUD-6389,8,Bug,Medium,Closed,Fixed,2005-08-20 22:01:00,,2012-07-15 06:25:08,2014-06-02 19:24:53,,,0.0,0.0,3629304.0,5481.0
30888,APSTUD-6388,8,Bug,Medium,Closed,Won't Fix,2005-08-25 11:55:49,,2012-07-15 06:25:08,2014-06-02 19:24:53,,,0.0,0.0,3622709.0,5481.0
30889,APSTUD-6387,8,Bug,Medium,Closed,Fixed,2005-06-30 22:08:09,,2012-07-15 06:25:07,2014-06-02 19:31:52,,,0.0,0.0,3702736.0,5481.0
30890,APSTUD-6386,8,Bug,Medium,Closed,Fixed,2005-06-21 01:19:07,,2012-07-15 06:25:06,2014-06-02 19:31:53,,,0.0,0.0,3716945.0,5481.0
30891,APSTUD-6385,8,Bug,Medium,Closed,Fixed,2005-07-31 21:45:30,,2012-07-15 06:25:05,2012-07-15 06:25:05,,,0.0,0.0,3658119.0,5481.0
30892,APSTUD-6384,8,Bug,Medium,Closed,Fixed,2005-08-11 23:15:02,,2012-07-15 06:25:04,2014-06-02 19:31:52,,,0.0,0.0,3642190.0,5481.0
30893,APSTUD-6383,8,Bug,Medium,Closed,Fixed,2005-06-28 02:08:55,,2012-07-15 06:25:02,2014-06-02 19:31:53,,,0.0,0.0,3706816.0,5481.0
30894,APSTUD-6382,8,Bug,Medium,Closed,Fixed,2006-02-23 13:56:02,,2012-07-15 06:25:02,2014-06-02 19:24:26,,,0.0,0.0,3360449.0,5481.0
30895,APSTUD-6381,8,Bug,Medium,Closed,Cannot Reproduce,2006-04-13 00:11:28,,2012-07-15 06:25:01,2012-07-15 06:25:01,,,0.0,0.0,3290773.0,5481.0
30896,APSTUD-6379,8,Bug,Medium,Closed,Invalid,2005-08-17 03:50:06,,2012-07-15 06:24:59,2014-06-02 19:31:51,,,0.0,0.0,3634714.0,5481.0
30897,APSTUD-6378,8,Bug,Medium,Closed,Duplicate,2005-08-18 03:15:51,,2012-07-15 06:24:58,2014-06-02 19:31:51,,,0.0,0.0,3633309.0,5481.0
30898,APSTUD-6377,8,Bug,Medium,Closed,Fixed,2005-04-27 20:45:59,,2012-07-15 06:24:57,2014-06-02 19:31:52,,,0.0,0.0,3794978.0,5481.0
30899,APSTUD-6376,8,Bug,Medium,Closed,Fixed,2005-07-25 00:48:52,,2012-07-15 06:24:56,2014-06-02 19:31:51,,,0.0,0.0,3668016.0,5481.0
30900,APSTUD-6375,8,Bug,Medium,Closed,Won't Fix,2006-07-26 00:09:57,,2012-07-15 06:24:56,2012-07-15 06:24:56,,,0.0,0.0,3141014.0,5481.0
30901,APSTUD-6374,8,Bug,Medium,Closed,Fixed,2005-07-30 01:13:24,,2012-07-15 06:24:55,2012-07-15 06:24:55,,,0.0,0.0,3660791.0,5481.0
30902,APSTUD-6373,8,Bug,Medium,Closed,Fixed,2005-07-22 15:29:04,,2012-07-15 06:24:54,2012-07-15 06:24:54,,,0.0,0.0,3671455.0,5481.0
30903,APSTUD-6372,8,Bug,Medium,Closed,Fixed,2005-07-06 02:55:42,,2012-07-15 06:24:53,2014-06-02 19:31:54,,,0.0,0.0,3695249.0,5481.0
30904,APSTUD-6371,8,Bug,Medium,Closed,Fixed,2005-07-05 05:05:09,,2012-07-15 06:24:52,2014-06-02 19:31:54,,,0.0,0.0,3696559.0,5481.0
37998,TIDOC-3403,11,Improvement,,Open,,2020-09-29 12:46:30,,,2020-10-02 18:00:52,,,0.0,0.0,0.0,8845.0
37999,TIDOC-3401,11,Bug,High,Closed,Fixed,2020-09-10 21:00:07,,2020-09-10 23:19:14,2020-09-11 13:16:41,,,0.0,134.0,139.0,8848.0
38000,TIDOC-3400,11,Story,None,Closed,Done,2020-08-10 14:28:40,,2020-10-01 10:26:53,2020-10-01 10:26:57,,,2254.0,73460.0,74638.0,8851.0
38001,TIDOC-3399,11,Story,None,Open,,2020-05-21 21:17:51,,,2020-05-24 19:19:34,,,0.0,0.0,0.0,8845.0
38002,TIDOC-3398,11,Story,None,Open,,2020-03-26 18:40:04,,,2020-03-26 18:46:27,,,0.0,0.0,0.0,
38003,TIDOC-3397,11,Bug,Medium,Resolved,Fixed,2020-03-20 18:27:34,,2020-05-01 23:56:06,2020-05-04 14:17:55,,,0.0,18.0,60748.0,8848.0
38004,TIDOC-3396,11,Bug,None,Open,,2020-03-02 16:10:15,,,2020-03-05 13:22:40,,,0.0,0.0,0.0,8852.0
38005,TIDOC-3395,11,Bug,None,Closed,Fixed,2020-02-18 10:26:41,2020-02-18 10:26:41,2020-02-18 19:19:56,2020-02-18 19:20:01,3.0,,28.0,531.0,533.0,8852.0
38006,TIDOC-3392,11,Story,None,Open,,2020-01-08 10:21:33,,,2020-02-19 04:43:58,,,0.0,0.0,0.0,
38007,TIDOC-3391,11,Bug,,Reopened,,2019-09-29 16:43:56,,,2019-12-23 16:02:59,,,0.0,0.0,0.0,8845.0
38008,TIDOC-3390,11,Sub-task,None,Open,,2019-12-11 12:07:01,,,2019-12-11 12:07:01,,,0.0,0.0,0.0,
38009,TIDOC-3389,11,Sub-task,None,Open,,2019-12-10 15:20:12,,,2019-12-10 15:20:12,,,0.0,0.0,0.0,
38010,TIDOC-3388,11,Sub-task,None,Open,,2019-12-10 13:57:16,,,2019-12-10 13:57:16,,,0.0,0.0,0.0,
38011,TIDOC-3387,11,Sub-task,None,Open,,2019-12-10 13:39:41,,,2019-12-10 13:39:41,,,0.0,0.0,0.0,
38012,TIDOC-3386,11,Sub-task,None,Open,,2019-12-10 13:38:32,,,2019-12-11 11:59:52,,,0.0,0.0,0.0,8852.0
38013,TIDOC-3385,11,Sub-task,None,Closed,Won't Do,2019-12-10 13:37:13,,2020-01-08 10:13:06,2020-01-08 10:13:06,,,0.0,0.0,41555.0,
38014,TIDOC-3384,11,Sub-task,None,Closed,Won't Do,2019-12-10 13:36:03,,2020-01-08 10:13:29,2020-01-08 10:13:29,,,0.0,0.0,41557.0,8852.0
38015,TIDOC-3383,11,Story,None,Open,,2019-12-10 13:32:54,,,2020-01-06 14:31:25,,,0.0,0.0,0.0,8857.0
38016,TIDOC-3380,11,New Feature,High,Closed,Fixed,2019-09-24 17:45:17,2019-09-24 17:45:17,2019-12-02 15:59:44,2019-12-02 15:59:50,8.0,,99298.0,99298.0,99314.0,8852.0
38017,TIDOC-3379,11,Bug,Medium,In Progress,,2019-09-23 23:24:53,2019-09-23 23:24:53,,2019-09-23 23:29:48,2.0,,0.0,0.0,0.0,8858.0
38018,TIDOC-3378,11,Bug,High,Resolved,Fixed,2019-09-23 21:02:51,2019-09-23 21:02:51,2019-09-23 21:58:00,2019-09-23 23:29:47,1.0,,54.0,54.0,55.0,8858.0
38019,TIDOC-3377,11,Improvement,High,In Progress,,2019-09-19 13:31:54,2019-09-19 13:31:54,,2019-09-24 17:48:56,8.0,,0.0,0.0,0.0,8858.0
38020,TIDOC-3375,11,Bug,High,Resolved,Fixed,2019-09-16 18:55:31,2019-09-16 18:55:31,2019-09-16 20:53:23,2019-09-24 17:49:09,2.0,,115.0,115.0,117.0,8858.0
38021,TIDOC-3374,11,Bug,Medium,In Progress,,2019-09-16 17:19:58,,,2019-09-24 17:49:08,,,0.0,0.0,0.0,8858.0
38022,TIDOC-3373,11,New Feature,High,Resolved,Fixed,2019-09-13 17:02:40,2019-09-13 17:02:40,2019-09-20 17:45:39,2019-09-20 17:45:39,3.0,,10120.0,10120.0,10122.0,8858.0
38023,TIDOC-3370,11,Improvement,High,Closed,Fixed,2019-09-06 18:22:00,2019-09-06 18:22:00,2019-09-20 17:11:28,2019-09-24 17:49:03,8.0,,20084.0,20084.0,20089.0,8858.0
38024,TIDOC-3369,11,New Feature,High,Closed,Fixed,2019-09-03 22:59:32,2019-09-03 22:59:32,2019-09-13 16:34:44,2019-09-24 17:49:06,8.0,,14012.0,14012.0,14015.0,8858.0
38025,TIDOC-3367,11,Improvement,High,Closed,Fixed,2019-08-29 18:44:36,2019-08-29 18:44:36,2019-09-06 18:20:01,2019-09-24 17:49:15,8.0,,11269.0,11269.0,11495.0,8858.0
38026,TIDOC-3366,11,Bug,High,Closed,Fixed,2019-08-29 15:16:06,2019-08-29 15:16:06,2019-09-03 22:47:22,2019-09-24 17:49:16,2.0,,7489.0,7489.0,7651.0,8858.0
38027,TIDOC-3365,11,Improvement,Medium,Resolved,Fixed,2019-08-26 17:48:13,2019-08-26 17:48:13,2019-08-26 18:23:00,2019-09-24 17:48:53,1.0,,22.0,22.0,34.0,8858.0
38028,TIDOC-3364,11,Story,None,Open,,2019-08-23 13:07:33,,,2019-09-20 22:11:20,,,0.0,0.0,0.0,8852.0
38029,TIDOC-3363,11,Improvement,High,Closed,Fixed,2019-08-22 19:21:09,2019-08-22 19:21:09,2019-09-06 18:20:10,2019-09-24 17:50:31,4.0,,21538.0,21538.0,21539.0,8858.0
38030,TIDOC-3358,11,Improvement,Medium,Resolved,Fixed,2019-08-15 17:46:55,2019-08-15 17:46:55,2019-08-27 22:32:48,2019-08-28 16:28:47,2.0,,17326.0,17326.0,17565.0,8858.0
38031,TIDOC-3357,11,Improvement,Low,Closed,Fixed,2019-08-12 16:55:46,2019-08-12 16:55:46,2019-08-14 16:26:22,2019-09-24 17:48:55,1.0,,2849.0,2849.0,2850.0,8858.0
38032,TIDOC-3356,11,Bug,,Open,,2016-12-29 21:09:46,,,2019-08-13 15:59:35,,,0.0,0.0,0.0,8859.0
38033,TIDOC-3355,11,Bug,Critical,Closed,Fixed,2019-03-25 00:15:56,2019-03-25 00:15:56,2019-08-09 21:26:18,2019-09-24 17:48:44,5.0,,4491.0,4491.0,198490.0,8858.0
38034,TIDOC-3354,11,New Feature,Medium,Resolved,Fixed,2019-08-02 22:24:21,2019-08-02 22:24:21,2019-08-28 21:39:50,2019-11-20 20:14:41,8.0,,31812.0,31812.0,37395.0,8858.0
38035,TIDOC-3353,11,Improvement,Medium,Closed,Fixed,2019-07-31 17:20:42,2019-07-31 17:20:42,2019-08-01 17:47:22,2019-08-01 17:47:27,3.0,,1455.0,1455.0,1466.0,8858.0
38036,TIDOC-3352,11,Improvement,Medium,Open,,2019-07-30 18:40:47,,,2019-07-30 23:46:20,,,0.0,0.0,0.0,8858.0
38037,TIDOC-3351,11,Improvement,Medium,Open,,2019-07-30 18:39:00,,,2019-07-30 23:46:20,,,0.0,0.0,0.0,8865.0
38038,TIDOC-3350,11,Improvement,High,Closed,Fixed,2019-07-29 18:03:04,2019-07-29 18:03:04,2019-08-22 19:37:22,2019-09-24 17:50:27,4.0,,34653.0,34653.0,34654.0,8858.0
38039,TIDOC-3349,11,New Feature,High,Closed,Fixed,2019-07-19 18:25:56,2019-07-19 18:25:56,2019-08-13 16:45:36,2019-09-24 17:49:17,8.0,,35897.0,35897.0,35899.0,8858.0
38040,TIDOC-3348,11,Improvement,High,Closed,Fixed,2019-07-19 18:16:09,2019-07-19 18:16:09,2019-08-13 17:00:57,2019-09-24 17:49:18,4.0,,35917.0,35917.0,35924.0,8858.0
38041,TIDOC-3347,11,New Feature,High,Closed,Fixed,2019-07-19 18:14:02,2019-07-19 18:14:02,2019-08-13 16:45:25,2019-09-24 17:49:21,8.0,,35910.0,35910.0,35911.0,8858.0
38042,TIDOC-3346,11,New Feature,High,Closed,Fixed,2019-07-19 18:02:19,2019-07-19 18:02:19,2019-08-29 19:10:51,2019-09-24 17:49:20,8.0,,59098.0,59098.0,59108.0,8858.0
38043,TIDOC-3345,11,New Feature,High,In Progress,,2019-07-15 21:50:31,2019-07-15 21:50:31,,2019-09-24 17:49:04,8.0,,0.0,0.0,0.0,8858.0
38044,TIDOC-3344,11,New Feature,High,Closed,Duplicate,2019-07-15 21:44:51,2019-07-15 21:44:51,2019-09-13 16:40:58,2019-09-24 17:49:02,8.0,,86090.0,86090.0,86096.0,8858.0
38045,TIDOC-3343,11,New Feature,High,Closed,Fixed,2019-07-12 21:47:05,2019-07-12 21:47:05,2019-07-22 22:53:41,2019-09-24 17:49:22,8.0,,10050.0,10050.0,14466.0,8858.0
38046,TIDOC-3340,11,Improvement,Medium,Resolved,Fixed,2019-07-01 17:47:42,2019-07-01 17:47:42,2019-07-01 23:34:48,2019-11-29 14:35:39,8.0,,339.0,339.0,347.0,8858.0
38047,TIDOC-3339,11,Improvement,High,Closed,Fixed,2019-06-25 23:14:56,2019-06-25 23:14:56,2019-07-22 22:57:27,2019-09-24 17:49:21,4.0,,38854.0,38854.0,38862.0,8858.0
38048,TIDOC-3338,11,Improvement,Low,Resolved,Fixed,2019-06-25 15:29:25,2019-06-25 15:29:25,2019-06-28 21:02:36,2019-08-22 19:19:58,4.0,,4464.0,4464.0,4653.0,8858.0
38049,TIDOC-3337,11,Improvement,Medium,Resolved,Fixed,2019-06-24 11:47:01,2019-06-24 11:47:01,2019-09-06 17:18:10,2019-09-06 17:18:10,13.0,,59350.0,59350.0,106891.0,8851.0
38050,TIDOC-3336,11,Improvement,Medium,Resolved,Fixed,2019-05-29 11:15:29,2019-05-29 11:15:29,2019-06-21 17:16:23,2019-06-21 18:42:18,2.0,,24437.0,24437.0,33480.0,8858.0
