Project_ID,Project_Type,Team_Size,Project_Budget_USD,Estimated_Timeline_Months,Complexity_Score,Stakeholder_Count,Methodology_Used,Team_Experience_Level,Past_Similar_Projects,External_Dependencies_Count,Change_Request_Frequency,Project_Phase,Requirement_Stability,Team_Turnover_Rate,Historical_Risk_Incidents,Stakeholder_Engagement_Level,Schedule_Pressure,Budget_Utilization_Rate,Market_Volatility,Integration_Complexity,Resource_Availability,Priority_Level,Cross_Functional_Dependencies,Previous_Delivery_Success_Rate,Technical_Debt_Level,Project_Manager_Experience,Org_Process_Maturity,Key_Stakeholder_Availability,Tech_Environment_Stability,Resource_Contention_Level,Industry_Volatility,Client_Experience_Level,Change_Control_Maturity,Risk_Management_Maturity,Documentation_Quality,Current_Phase_Duration_Months,Seasonal_Risk_Factor,Total_Tasks,Completion_Percentage,Completed_Tasks,Overdue_Tasks,Delay_Percentage,Average_Delay_Days,Employee_Workload,Estimated_Effort_Hours,Actual_Effort_Hours,Risk_Level
PROJ_0687,R&D,22,1846757.13,20,6.16,13,Scrum,Mixed,0,4,0.84,Planning,Volatile,0.28,1,Excellent,0.0,1.05,0.93,3.9,0.79,Critical,3,0.68,0.0,Mid-level PM,Defined,Poor,Unknown,High,Stable,Strategic,Basic,Formal,Basic,7,1.0,110,79,86,0,12.98,13,Medium,3200,3615,High
PROJ_0688,IT,15,1180562.21,24,9.81,12,Scrum,Expert,3,5,1.68,Monitoring,Stable,0.24,1,Poor,0.02,0.67,0.25,2.69,0.43,Low,7,0.94,0.5,Senior PM,Defined,Poor,Legacy/Unstable,Low,Extreme,Regular,Advanced,Unknown,Basic,8,1.0,60,64,38,3,28.85,0,Medium,3840,4947,Medium
PROJ_0689,R&D,31,2876301.57,31,9.63,20,Scrum,Senior,3,3,3.84,Execution,Moderate,0.19,2,Medium,0.0,0.64,0.09,6.22,0.91,Medium,2,0.93,0.0,Senior PM,Ad-hoc,Limited,Unknown,High,Extreme,Strategic,Unknown,Unknown,Basic,10,1.0,186,84,156,0,26.31,5,Low,4960,6264,Critical
PROJ_0690,R&D,14,1107183.38,16,7.65,14,Agile,Senior,2,3,1.28,Planning,Stable,0.02,1,Excellent,0.16,1.1,0.04,2.04,0.93,Medium,6,0.73,0.0,Mid-level PM,Ad-hoc,Excellent,Unknown,Medium,Moderate,First-time,Unknown,Basic,Good,7,1.0,70,42,29,3,38.36,1,Low,2560,3542,Medium
PROJ_0691,Construction,34,1491468.75,33,9.36,13,Waterfall,Mixed,0,3,1.24,Execution,Moderate,0.35,3,Excellent,0.0,1.05,0.96,8.86,0.99,Medium,7,0.92,0.0,Junior PM,Defined,Moderate,Unknown,High,Extreme,First-time,Basic,Basic,Poor,13,1.0,170,71,120,4,37.24,13,Low,5280,7246,Critical
PROJ_0692,Manufacturing,7,277201.29,6,2.08,3,Waterfall,Mixed,1,3,0.35,Monitoring,Stable,0.56,2,Low,0.0,0.83,0.24,2.87,0.79,High,1,0.95,0.0,Mid-level PM,Defined,Poor,Unknown,Medium,Stable,Occasional,Unknown,Basic,Good,1,1.0,35,97,33,5,31.58,4,Low,960,1263,Medium
PROJ_0693,IT,14,1271749.02,25,9.94,15,Agile,Expert,4,3,1.14,Planning,Moderate,0.34,3,Excellent,0.0,0.97,0.62,9.5,0.81,Low,0,0.89,0.94,Senior PM,Managed,Good,Legacy/Unstable,Medium,High,Regular,Basic,Formal,Good,4,1.1,56,32,17,3,28.94,14,Medium,4000,5157,Critical
PROJ_0694,R&D,24,2386308.66,29,9.75,18,Scrum,Senior,0,3,1.78,Closure,Moderate,0.34,2,Medium,0.0,0.64,0.9,3.52,0.35,Critical,6,0.86,0.0,Senior PM,Defined,Good,Unknown,High,Extreme,Strategic,Basic,Unknown,Good,6,1.0,168,24,40,5,10.96,5,Low,4640,5148,High
PROJ_0695,Construction,23,1554752.03,23,6.19,11,Hybrid,Senior,4,2,0.35,Planning,Stable,0.07,3,High,0.0,0.9,0.04,2.07,0.96,High,7,0.94,0.0,Mid-level PM,Managed,Good,Unknown,High,Moderate,Occasional,Unknown,Basic,Basic,7,1.0,115,36,41,3,33.84,10,Medium,3680,4925,Medium
PROJ_0696,Marketing,11,833928.37,12,4.66,9,Agile,Expert,4,3,1.2,Execution,Stable,0.02,0,Excellent,0.0,0.81,0.42,6.06,0.75,Medium,0,0.71,0.0,Senior PM,Optimizing,Good,Unknown,Low,Stable,Occasional,Formal,Formal,Poor,4,1.0,77,84,64,7,17.1,7,Low,1920,2248,Low
PROJ_0697,IT,8,713207.66,10,3.75,6,Agile,Senior,3,2,0.38,Planning,Moderate,0.07,2,Poor,0.0,1.17,0.67,4.63,0.77,Medium,6,0.78,0.37,Senior PM,Managed,Good,Mixed,Medium,High,Regular,Unknown,Advanced,Basic,2,1.0,48,73,35,2,10.89,8,Low,1600,1774,Medium
PROJ_0698,Healthcare,20,986900.4,20,7.51,9,Hybrid,Junior,1,5,2.34,Planning,Moderate,0.13,2,Low,0.0,1.3,0.91,9.71,0.71,High,0,0.72,0.0,Mid-level PM,Optimizing,Moderate,Unknown,Medium,High,Occasional,Advanced,Advanced,Poor,7,1.0,100,90,90,4,15.37,12,High,3200,3691,High
PROJ_0699,IT,6,851058.11,15,4.65,9,Kanban,Mixed,5,1,2.74,Initiation,Moderate,0.43,1,Excellent,0.0,1.25,0.36,7.85,0.41,Low,0,0.87,0.1,Mid-level PM,Defined,Poor,Modern/Stable,Low,High,Occasional,Basic,Basic,Poor,4,1.0,30,60,18,1,33.44,14,High,2400,3202,High
PROJ_0700,IT,15,1350950.39,19,8.68,16,Agile,Mixed,0,4,1.28,Monitoring,Stable,0.37,4,Excellent,0.12,0.78,0.45,9.97,0.36,Critical,1,0.96,0.1,Mid-level PM,Ad-hoc,Limited,Modern/Stable,High,High,Regular,Unknown,Unknown,Good,3,1.0,90,62,55,5,5.95,11,Low,3040,3220,Medium
PROJ_0701,IT,12,1172023.71,21,9.0,10,Kanban,Senior,2,4,2.55,Monitoring,Stable,0.28,2,Low,0.07,1.02,0.87,9.01,0.53,Low,0,0.86,0.52,Junior PM,Defined,Limited,Legacy/Unstable,Low,High,Regular,Unknown,Basic,Basic,7,1.1,60,87,52,1,18.25,5,Medium,3360,3973,Critical
PROJ_0702,Healthcare,15,1063668.82,11,3.31,8,Hybrid,Expert,3,1,2.2,Initiation,Stable,0.27,2,Excellent,0.0,1.24,0.59,7.19,0.88,Critical,6,0.7,0.0,Senior PM,Managed,Good,Unknown,Low,High,Strategic,Basic,Unknown,Poor,3,1.0,105,91,95,4,19.69,4,Low,1760,2106,Low
PROJ_0703,IT,7,665956.61,15,7.34,11,Scrum,Mixed,1,3,0.81,Execution,Moderate,0.35,4,Excellent,0.18,0.84,0.96,8.4,0.63,Low,4,0.86,0.32,Junior PM,Managed,Moderate,Modern/Stable,High,Moderate,First-time,Basic,Formal,Basic,6,1.0,28,60,16,6,1.47,11,High,2400,2435,High
PROJ_0704,Healthcare,14,923442.28,19,6.2,7,Hybrid,Senior,4,3,1.79,Closure,Moderate,0.26,2,Excellent,0.0,0.73,0.01,3.75,0.87,Low,5,0.84,0.0,Senior PM,Optimizing,Excellent,Unknown,Low,High,Occasional,Formal,Formal,Excellent,5,1.0,98,56,54,1,7.83,3,Low,3040,3278,Low
PROJ_0705,IT,7,419845.51,7,3.39,4,Scrum,Mixed,0,0,0.61,Planning,Stable,0.3,0,Low,0.17,1.11,0.12,8.56,0.54,Critical,4,0.63,0.09,Mid-level PM,Defined,Poor,Modern/Stable,High,Moderate,Occasional,Unknown,Formal,Poor,1,1.0,28,13,3,4,33.07,1,High,1120,1490,Critical
PROJ_0706,Manufacturing,2,256724.62,7,1.92,8,Kanban,Mixed,0,0,1.02,Execution,Moderate,0.33,3,High,0.0,0.86,0.2,1.99,0.69,Low,6,0.65,0.0,Mid-level PM,Ad-hoc,Excellent,Unknown,Medium,Stable,Occasional,Unknown,Basic,Poor,2,1.0,8,16,1,7,33.23,1,Low,1120,1492,High
PROJ_0707,Healthcare,12,498807.15,13,4.47,9,Hybrid,Senior,6,1,0.29,Planning,Volatile,0.21,1,Excellent,0.0,1.15,0.41,8.39,0.98,Medium,3,0.66,0.0,Junior PM,Defined,Good,Unknown,Low,High,Occasional,Formal,Unknown,Good,4,1.0,84,44,36,1,11.7,6,Low,2080,2323,Medium
PROJ_0708,IT,5,415842.7,9,3.44,5,Scrum,Mixed,0,2,1.97,Planning,Moderate,0.48,1,Excellent,0.0,1.09,0.39,6.01,0.79,Medium,5,0.52,0.87,Senior PM,Defined,Excellent,Legacy/Unstable,Medium,Moderate,Occasional,Unknown,Unknown,Basic,1,1.0,35,57,19,5,35.0,4,Medium,1440,1944,Medium
PROJ_0709,Marketing,8,624787.02,9,3.32,6,Kanban,Junior,1,0,3.8,Planning,Stable,0.11,1,Excellent,0.0,0.8,0.99,6.07,0.56,High,2,0.7,0.0,Mid-level PM,Managed,Good,Unknown,High,High,Occasional,Formal,Formal,Poor,3,1.0,56,82,45,2,30.87,6,High,1440,1884,Medium
PROJ_0710,Marketing,9,740917.43,15,5.12,5,Kanban,Mixed,0,3,0.75,Execution,Moderate,0.37,4,High,0.0,0.68,0.5,9.59,0.7,High,7,0.81,0.0,Senior PM,Ad-hoc,Excellent,Unknown,Medium,Moderate,Strategic,Unknown,Unknown,Basic,6,1.1,63,81,51,1,16.72,12,High,2400,2801,High
PROJ_0711,IT,10,610507.02,17,7.38,5,Scrum,Senior,7,5,1.74,Planning,Moderate,0.19,2,Excellent,0.08,1.09,0.27,1.7,0.94,Critical,5,0.56,0.99,Senior PM,Defined,Good,Modern/Stable,Low,Moderate,First-time,Formal,Formal,Good,5,1.0,60,54,32,5,29.94,10,High,2720,3534,Medium
PROJ_0712,Construction,44,2533075.05,33,7.76,21,Waterfall,Expert,1,4,0.91,Execution,Stable,0.21,2,Low,0.0,0.76,0.64,2.38,0.99,High,6,0.83,0.0,Certified PM,Optimizing,Good,Unknown,High,Extreme,Strategic,Advanced,Formal,Excellent,4,1.0,220,90,198,3,38.45,0,Medium,5280,7310,Medium
PROJ_0713,IT,7,822058.69,13,6.3,12,Scrum,Expert,4,4,0.71,Initiation,Moderate,0.11,0,Low,0.17,1.0,0.27,7.83,0.76,Critical,2,0.61,0.96,Mid-level PM,Managed,Limited,Modern/Stable,High,Moderate,Occasional,Formal,Advanced,Basic,3,1.0,28,90,25,4,18.36,0,Low,2080,2461,Low
PROJ_0714,Construction,25,1525116.64,22,6.03,11,Hybrid,Mixed,0,4,5.4,Closure,Stable,0.61,3,Excellent,0.0,1.17,0.73,3.26,0.95,Critical,2,0.45,0.0,Senior PM,Managed,Good,Unknown,Low,Stable,Regular,Basic,Unknown,Basic,8,1.0,175,81,141,0,9.54,4,Medium,3520,3855,Low
PROJ_0715,IT,10,1037238.0,11,4.45,12,Agile,Mixed,0,2,1.85,Closure,Stable,0.27,3,Excellent,0.01,1.07,0.42,7.22,0.4,High,2,0.95,0.3,Junior PM,Managed,Good,Legacy/Unstable,Low,Stable,Regular,Formal,Formal,Basic,2,1.0,70,28,19,6,37.67,1,Low,1760,2422,Medium
PROJ_0716,Construction,29,1322790.85,25,7.14,10,Waterfall,Expert,4,3,0.44,Execution,Moderate,0.29,2,Low,0.0,0.87,0.14,2.44,0.49,Medium,6,0.71,0.0,Certified PM,Optimizing,Good,Unknown,High,Moderate,First-time,Formal,Advanced,Good,9,1.0,203,72,146,7,24.15,7,Medium,4000,4966,Low
PROJ_0717,Construction,22,1141392.51,19,6.28,9,Waterfall,Senior,1,3,1.8,Monitoring,Volatile,0.1,2,High,0.0,0.88,0.96,7.87,0.81,Medium,1,0.9,0.0,Senior PM,Managed,Moderate,Unknown,Medium,Moderate,First-time,Formal,Formal,Basic,7,1.0,132,47,62,0,4.21,13,Medium,3040,3167,High
PROJ_0718,IT,15,1157112.56,18,7.39,14,Kanban,Senior,2,5,1.48,Monitoring,Moderate,0.32,3,High,0.03,0.96,0.05,2.1,0.51,Low,7,0.82,0.67,Mid-level PM,Optimizing,Excellent,Mixed,Medium,Moderate,Regular,Advanced,Formal,Good,1,1.0,105,76,79,7,22.91,14,High,2880,3539,Medium
PROJ_0719,Marketing,12,1247951.73,13,5.76,9,Agile,Junior,1,1,0.76,Monitoring,Stable,0.15,2,Excellent,0.1,1.19,0.52,6.93,0.99,Low,0,0.65,0.0,Mid-level PM,Defined,Good,Unknown,Low,Moderate,Strategic,Basic,Basic,Basic,1,1.0,84,68,57,4,20.02,2,Medium,2080,2496,Low
PROJ_0720,IT,13,1013037.77,17,8.8,13,Agile,Senior,5,5,0.96,Execution,Moderate,0.27,2,Poor,0.23,0.72,0.16,9.55,1.0,Low,1,0.83,0.34,Mid-level PM,Ad-hoc,Good,Legacy/Unstable,High,High,Occasional,Unknown,Unknown,Excellent,3,1.0,91,78,70,7,34.22,0,Low,2720,3650,Critical
PROJ_0721,Healthcare,22,1251026.79,23,8.05,12,Hybrid,Senior,2,3,1.29,Execution,Volatile,0.03,1,Excellent,0.0,0.65,0.54,4.03,0.98,Low,5,0.6,0.0,Senior PM,Optimizing,Moderate,Unknown,High,Extreme,Regular,Formal,Formal,Basic,5,1.0,110,22,24,2,21.23,12,Medium,3680,4461,Medium
PROJ_0722,Construction,16,1019378.04,11,3.91,12,Hybrid,Mixed,2,1,0.57,Closure,Moderate,0.22,1,Excellent,0.0,0.84,0.42,9.87,0.76,High,7,0.94,0.0,Junior PM,Managed,Good,Unknown,High,Stable,First-time,Unknown,Formal,Basic,2,1.0,96,56,53,1,10.21,1,Medium,1760,1939,Medium
PROJ_0723,IT,3,610080.59,10,3.84,11,Kanban,Mixed,0,1,0.31,Execution,Moderate,0.5,3,Low,0.0,0.7,0.15,7.73,0.45,Critical,6,0.97,0.92,Senior PM,Optimizing,Limited,Modern/Stable,High,Moderate,First-time,Advanced,Formal,Poor,2,1.0,21,70,14,2,27.03,9,Low,1600,2032,High
PROJ_0724,Marketing,2,410448.0,7,2.77,7,Kanban,Junior,0,1,0.91,Closure,Stable,0.36,0,Poor,0.0,1.04,0.03,3.84,0.88,Medium,7,0.83,0.0,Junior PM,Defined,Limited,Unknown,High,Moderate,Occasional,Formal,Unknown,Basic,1,1.0,8,40,3,0,21.7,9,High,1120,1363,High
PROJ_0725,IT,13,994539.25,14,6.15,12,Scrum,Expert,3,4,0.7,Initiation,Stable,0.04,0,Low,0.09,0.71,0.58,1.21,0.91,Low,7,0.85,0.59,Senior PM,Managed,Moderate,Modern/Stable,Medium,High,Occasional,Basic,Advanced,Excellent,6,1.0,52,89,46,6,9.32,6,Low,2240,2448,Low
PROJ_0726,Construction,20,1130289.27,18,5.43,10,Waterfall,Senior,4,2,2.71,Closure,Stable,0.29,0,Medium,0.0,0.77,0.11,1.89,0.94,Medium,6,0.66,0.0,Certified PM,Optimizing,Moderate,Unknown,Low,Moderate,Occasional,Formal,Unknown,Poor,3,1.0,80,31,24,5,22.95,5,Low,2880,3540,Low
PROJ_0727,Marketing,10,781685.44,21,7.62,7,Kanban,Senior,2,3,0.57,Closure,Stable,0.12,2,Low,0.0,0.85,0.5,7.54,0.49,Critical,1,0.62,0.0,Mid-level PM,Managed,Limited,Unknown,High,High,First-time,Advanced,Advanced,Poor,2,1.0,60,95,57,6,32.86,11,Low,3360,4464,Medium
PROJ_0728,IT,11,1055023.73,24,8.66,11,Kanban,Mixed,1,5,0.14,Closure,Moderate,0.32,2,Poor,0.0,1.1,0.53,5.51,0.43,Low,0,0.85,0.78,Senior PM,Defined,Limited,Mixed,Low,Extreme,Regular,Basic,Basic,Excellent,7,1.0,66,52,34,4,1.14,7,Medium,3840,3883,Medium
PROJ_0729,IT,5,584529.62,14,7.7,4,Scrum,Senior,3,2,1.25,Initiation,Moderate,0.12,1,Poor,0.27,0.75,0.49,5.61,0.49,High,6,0.69,0.92,Senior PM,Managed,Limited,Mixed,High,High,First-time,Basic,Advanced,Poor,3,1.0,20,76,15,4,25.23,6,Medium,2240,2805,Critical
PROJ_0730,R&D,31,2772840.16,27,10.0,19,Agile,Senior,3,5,3.43,Execution,Moderate,0.13,4,Excellent,0.0,1.12,0.73,7.48,0.37,Medium,3,0.61,0.0,Mid-level PM,Defined,Good,Unknown,Medium,Extreme,Strategic,Basic,Unknown,Good,7,1.0,217,63,136,2,13.98,13,Low,4320,4923,Critical
PROJ_0731,Marketing,11,461872.04,9,3.35,10,Waterfall,Mixed,0,2,0.46,Closure,Stable,0.05,0,Low,0.0,1.1,0.79,3.8,0.63,Critical,6,0.66,0.0,Mid-level PM,Managed,Moderate,Unknown,Low,Extreme,First-time,Formal,Formal,Excellent,3,1.0,66,19,12,5,11.71,9,Low,1440,1608,Medium
PROJ_0732,Construction,40,2561636.66,32,7.56,20,Waterfall,Mixed,2,3,2.37,Initiation,Moderate,0.47,1,High,0.0,0.83,0.54,3.46,0.72,Low,4,0.9,0.0,Junior PM,Ad-hoc,Good,Unknown,Medium,Extreme,Regular,Basic,Unknown,Poor,8,1.0,160,51,81,2,15.7,12,High,5120,5923,Critical
PROJ_0733,Construction,18,1074609.36,16,4.36,11,Hybrid,Senior,1,4,0.08,Closure,Moderate,0.2,2,Poor,0.0,0.63,0.37,6.39,0.91,Low,7,0.71,0.0,Junior PM,Ad-hoc,Limited,Unknown,High,Stable,First-time,Unknown,Unknown,Good,2,1.0,72,73,52,1,13.68,7,Medium,2560,2910,High
PROJ_0734,Manufacturing,12,1086185.53,16,6.14,11,Kanban,Senior,4,5,2.67,Closure,Volatile,0.13,1,High,0.0,0.88,0.49,5.88,0.86,Low,2,0.74,0.0,Junior PM,Defined,Limited,Unknown,Low,Moderate,Regular,Basic,Unknown,Good,3,1.0,84,30,25,3,33.29,2,Medium,2560,3412,Low
PROJ_0735,Marketing,11,793080.67,12,4.03,12,Agile,Senior,3,3,0.17,Execution,Stable,0.2,2,Low,0.0,0.81,0.86,6.26,0.42,Medium,2,0.82,0.0,Mid-level PM,Defined,Moderate,Unknown,High,Stable,Occasional,Basic,Unknown,Basic,2,1.1,55,89,48,5,10.99,5,Medium,1920,2131,Medium
PROJ_0736,Manufacturing,5,435108.41,5,1.74,5,Kanban,Mixed,1,2,1.54,Initiation,Stable,0.26,1,High,0.0,0.92,0.77,5.52,0.62,High,5,0.81,0.0,Junior PM,Defined,Good,Unknown,Low,Stable,First-time,Basic,Basic,Good,1,1.0,30,85,25,3,29.33,12,Medium,800,1034,Medium
PROJ_0737,IT,15,1164077.99,16,6.33,11,Agile,Junior,1,3,0.86,Monitoring,Volatile,0.17,3,Low,0.0,0.75,0.39,8.65,0.99,Low,7,0.95,0.09,Certified PM,Optimizing,Limited,Legacy/Unstable,Medium,Moderate,Regular,Advanced,Formal,Basic,4,1.0,105,75,78,6,3.76,6,Low,2560,2656,Medium
PROJ_0738,Marketing,6,776611.96,5,2.49,7,Agile,Senior,2,2,1.04,Planning,Moderate,0.19,0,High,0.2,1.27,0.41,2.06,0.47,Low,7,0.88,0.0,Mid-level PM,Ad-hoc,Moderate,Unknown,High,Moderate,Regular,Unknown,Unknown,Excellent,1,1.0,24,50,12,1,38.06,14,Low,800,1104,Medium
PROJ_0739,Construction,24,1580369.22,20,5.18,13,Waterfall,Senior,5,4,2.59,Closure,Moderate,0.41,1,Low,0.0,0.73,0.95,7.75,0.35,Medium,5,0.94,0.0,Mid-level PM,Ad-hoc,Poor,Unknown,Low,Stable,Occasional,Unknown,Unknown,Basic,2,1.0,96,33,31,7,24.89,9,High,3200,3996,Critical
PROJ_0740,Construction,28,2246465.61,26,5.47,20,Hybrid,Junior,1,1,2.91,Closure,Moderate,0.77,2,Poor,0.0,1.08,0.16,4.62,0.55,High,0,0.73,0.0,Certified PM,Managed,Limited,Unknown,Medium,Stable,Strategic,Formal,Unknown,Basic,3,1.0,196,44,86,7,28.27,10,Medium,4160,5336,Low
PROJ_0741,Marketing,8,720764.6,10,5.59,10,Scrum,Mixed,0,2,2.25,Execution,Moderate,0.09,2,Low,0.28,0.7,0.46,3.04,0.47,Medium,6,0.87,0.0,Mid-level PM,Ad-hoc,Excellent,Unknown,Medium,Stable,Occasional,Unknown,Basic,Basic,2,1.1,48,65,31,3,11.92,0,Medium,1600,1790,High
PROJ_0742,Marketing,4,630733.3,13,6.11,7,Kanban,Senior,3,5,0.91,Execution,Volatile,0.19,2,Excellent,0.15,0.95,0.05,6.39,0.72,Critical,6,0.93,0.0,Senior PM,Defined,Excellent,Unknown,Medium,Extreme,Occasional,Basic,Basic,Basic,2,1.0,20,39,7,0,16.48,0,Low,2080,2422,Low
PROJ_0743,Construction,24,1434800.48,25,6.65,10,Waterfall,Junior,0,3,2.52,Monitoring,Moderate,0.2,3,Poor,0.0,0.92,0.75,5.82,0.58,Medium,1,0.81,0.0,Mid-level PM,Optimizing,Limited,Unknown,Medium,High,Occasional,Formal,Formal,Excellent,3,1.0,120,66,79,6,8.95,6,High,4000,4358,High
PROJ_0744,Healthcare,9,512803.25,8,2.69,6,Agile,Mixed,2,2,0.56,Closure,Moderate,0.63,1,Medium,0.0,1.21,0.52,4.37,0.37,High,1,0.76,0.0,Mid-level PM,Managed,Good,Unknown,Medium,Moderate,First-time,Formal,Formal,Basic,1,1.0,36,56,20,3,37.3,12,Low,1280,1757,High
PROJ_0745,IT,20,1718604.42,29,10.0,17,Kanban,Senior,3,4,1.27,Execution,Moderate,0.21,1,Low,0.0,0.95,0.5,7.79,0.31,High,3,0.65,0.62,Mid-level PM,Defined,Limited,Mixed,Low,High,Strategic,Formal,Formal,Good,12,1.0,120,44,52,1,19.52,10,Medium,4640,5545,Critical
PROJ_0746,IT,4,530038.15,9,4.09,5,Agile,Senior,4,3,1.2,Planning,Stable,0.44,1,Medium,0.12,0.64,0.79,4.2,0.99,Medium,3,0.94,0.13,Senior PM,Ad-hoc,Limited,Modern/Stable,High,High,First-time,Basic,Unknown,Good,2,1.0,20,28,5,3,25.22,12,Medium,1440,1803,Medium
PROJ_0747,IT,9,711957.71,13,4.76,5,Scrum,Mixed,1,2,3.91,Monitoring,Volatile,0.55,1,Low,0.0,1.19,0.54,8.05,0.91,Medium,5,0.85,0.71,Mid-level PM,Managed,Moderate,Modern/Stable,Low,Stable,Occasional,Formal,Basic,Good,4,1.0,54,17,9,4,29.37,2,High,2080,2690,High
PROJ_0748,Construction,29,1453570.45,21,6.2,15,Waterfall,Senior,1,2,1.28,Planning,Moderate,0.1,0,Medium,0.0,0.91,0.1,1.23,0.84,High,3,0.49,0.0,Senior PM,Managed,Good,Unknown,Low,Stable,First-time,Unknown,Basic,Good,7,1.0,174,35,60,2,14.84,2,Low,3360,3858,High
PROJ_0749,IT,13,1085944.84,19,7.78,9,Kanban,Senior,5,2,0.81,Execution,Stable,0.21,0,Medium,0.02,0.69,0.67,6.98,0.68,Medium,3,0.73,0.61,Mid-level PM,Defined,Limited,Legacy/Unstable,Medium,Moderate,Regular,Basic,Advanced,Good,6,1.0,52,80,41,0,28.8,14,Medium,3040,3915,Medium
PROJ_0750,Marketing,7,964986.92,10,4.16,13,Agile,Senior,2,3,0.99,Closure,Moderate,0.17,2,High,0.04,1.29,0.56,9.35,0.42,Low,2,0.82,0.0,Senior PM,Managed,Good,Unknown,Low,Extreme,Strategic,Formal,Formal,Poor,1,1.0,35,39,13,4,27.04,4,Medium,1600,2032,Low
PROJ_0751,Marketing,7,698562.88,13,5.59,9,Kanban,Junior,2,1,3.46,Closure,Volatile,0.15,1,Excellent,0.07,1.1,0.91,5.18,0.88,Low,3,0.62,0.0,Certified PM,Managed,Moderate,Unknown,Low,Moderate,First-time,Advanced,Advanced,Excellent,3,1.1,49,16,7,4,28.23,14,High,2080,2667,Low
PROJ_0752,Marketing,12,1196433.28,22,8.85,11,Kanban,Mixed,3,6,0.99,Closure,Volatile,0.43,1,High,0.01,0.78,0.07,8.55,0.55,High,1,0.5,0.0,Mid-level PM,Optimizing,Limited,Unknown,Medium,Extreme,Occasional,Advanced,Advanced,Good,2,1.0,48,76,36,1,19.57,10,Medium,3520,4208,Medium
PROJ_0753,IT,4,493280.53,10,5.26,10,Scrum,Senior,8,2,1.36,Initiation,Moderate,0.25,1,Excellent,0.24,0.82,0.71,8.44,0.44,Low,5,0.74,0.15,Certified PM,Optimizing,Good,Mixed,Medium,Moderate,First-time,Advanced,Formal,Excellent,1,1.0,20,74,14,2,15.32,5,Medium,1600,1845,Low
PROJ_0754,R&D,16,1344325.57,23,10.0,14,Scrum,Mixed,3,7,1.96,Initiation,Volatile,0.65,2,Excellent,0.08,0.75,0.1,1.45,0.57,High,4,0.86,0.0,Mid-level PM,Optimizing,Excellent,Unknown,Medium,Extreme,First-time,Unknown,Formal,Basic,7,1.0,80,45,36,2,8.88,1,Low,3680,4006,Medium
PROJ_0755,Healthcare,8,628634.93,11,4.27,9,Hybrid,Senior,1,3,0.73,Monitoring,Moderate,0.13,1,High,0.0,0.74,0.19,2.12,0.95,Medium,1,0.9,0.0,Junior PM,Defined,Excellent,Unknown,Low,Stable,Strategic,Formal,Basic,Poor,3,1.0,40,34,13,5,32.99,2,High,1760,2340,Low
PROJ_0756,Construction,27,1640572.93,22,5.34,12,Waterfall,Junior,2,3,0.34,Initiation,Volatile,0.24,2,Excellent,0.0,1.23,0.8,9.42,0.87,High,5,0.58,0.0,Certified PM,Optimizing,Good,Unknown,Medium,Moderate,Regular,Basic,Formal,Basic,5,1.0,135,46,62,6,24.33,5,High,3520,4376,Medium
PROJ_0757,Marketing,3,579052.88,7,4.43,5,Agile,Junior,1,3,2.41,Planning,Moderate,0.59,0,Poor,0.37,0.69,0.78,3.97,0.95,Low,6,0.29,0.0,Mid-level PM,Defined,Moderate,Unknown,Medium,High,First-time,Advanced,Basic,Excellent,1,1.0,15,10,1,0,17.77,2,High,1120,1319,Critical
PROJ_0758,IT,11,1178682.97,15,6.74,10,Scrum,Mixed,2,3,1.02,Planning,Moderate,0.64,2,Excellent,0.11,0.95,0.48,2.83,0.87,Critical,3,0.85,0.03,Junior PM,Defined,Moderate,Modern/Stable,Low,Moderate,Strategic,Basic,Formal,Good,2,1.0,66,24,15,6,37.76,13,Low,2400,3306,Low
PROJ_0759,Construction,49,2924816.94,33,6.39,25,Waterfall,Mixed,1,4,0.13,Execution,Stable,0.55,2,Low,0.0,0.74,0.35,3.58,0.9,Medium,4,0.78,0.0,Junior PM,Managed,Limited,Unknown,High,High,Strategic,Formal,Formal,Good,14,1.0,196,46,90,1,1.91,4,High,5280,5380,High
PROJ_0760,Marketing,12,960071.15,22,8.18,10,Kanban,Mixed,0,3,0.28,Closure,Volatile,0.42,0,Excellent,0.0,1.0,0.2,6.3,0.39,High,3,0.77,0.0,Junior PM,Managed,Good,Unknown,Low,High,Occasional,Basic,Advanced,Good,8,1.0,72,22,15,0,34.01,8,Medium,3520,4717,Medium
PROJ_0761,IT,15,1057081.37,21,8.96,11,Agile,Senior,5,4,1.6,Planning,Stable,0.07,0,Medium,0.06,0.94,0.14,8.89,0.94,High,6,0.91,0.84,Senior PM,Defined,Poor,Legacy/Unstable,Low,Moderate,Occasional,Unknown,Basic,Poor,1,1.1,105,17,17,5,39.9,11,High,3360,4700,Critical
PROJ_0762,R&D,18,1688819.47,19,7.34,18,Agile,Mixed,1,5,1.81,Planning,Moderate,0.39,1,Poor,0.0,0.86,0.54,4.95,0.87,Critical,6,0.82,0.0,Mid-level PM,Defined,Moderate,Unknown,Low,High,Regular,Formal,Basic,Good,3,1.0,90,14,12,3,35.48,2,Medium,3040,4118,Medium
